COD_CLIENTE,DEPARTAMENTO,MODO_PAGAMENTO,COD_FILIAL,UF,QTDE,VALOR_TOTAL,DATA,MES_ANO
35013374,PNEU,FATURADO,47,RR,2,654,2024-07-08 00:00:00,07/2024
40011701,PNEU,FATURADO,49,AP,2,654,2024-07-06 00:00:00,07/2024
43025224,PNEU,DINHEIRO,74,AM,4,654,2024-06-17 00:00:00,06/2024
46002075,LUBRIFICANTES E ADITIVOS,FATURADO,46,AP,2,654,2024-06-20 00:00:00,06/2024
48000797,PNEU,FATURADO,89,AM,4,654,2024-06-06 00:00:00,06/2024
49000408,PNEU,PIX,92,AP,2,654,2024-06-24 00:00:00,06/2024
49003802,ELETRICA,FATURADO,49,AP,1,654,2024-07-04 00:00:00,07/2024
57001465,PNEU,DEPOSITO,57,PA,2,654,2024-06-05 00:00:00,06/2024
60010847,LUBRIFICANTES E ADITIVOS,FATURADO,60,PA,24,654,2024-06-15 00:00:00,06/2024
54,PNEU,CARTÃO,54,RR,2,653.94,2024-07-04 00:00:00,07/2024
45000946,ELETRICA,FATURADO,51,RR,1,653.85,2024-06-18 00:00:00,06/2024
45000946,ELETRICA,FATURADO,51,RR,1,653.85,2024-06-21 00:00:00,06/2024
66800891,ELETRICA,FATURADO,69,PA,1,653.81,2024-06-20 00:00:00,06/2024
45,PNEU,DINHEIRO,45,RR,2,653.8,2024-06-15 00:00:00,06/2024
80,LUBRIFICANTES E ADITIVOS,DEPOSITO,80,MA,24,653.76,2024-07-05 00:00:00,07/2024
93002269,PNEU,FATURADO,5,MT,3,653.76,2024-07-06 00:00:00,07/2024
58,LUBRIFICANTES E ADITIVOS,DEPOSITO,58,PA,1,653.63,2024-06-25 00:00:00,06/2024
46,PNEU,DINHEIRO,46,AP,1,653.62,2024-06-08 00:00:00,06/2024
28023918,PNEU,FATURADO,42,AM,4,653.6,2024-06-07 00:00:00,06/2024
81002107,ELETRICA,FATURADO,30,AM,1,653.41,2024-07-01 00:00:00,07/2024
93800,ELETRICA,FATURADO,32,AM,1,653.4,2024-06-10 00:00:00,06/2024
51019250,LUBRIFICANTES E ADITIVOS,CARTÃO,51,RR,24,653.4,2024-07-08 00:00:00,07/2024
80000802,LUBRIFICANTES E ADITIVOS,FATURADO,54,RR,24,653.4,2024-07-08 00:00:00,07/2024
39004713,LUBRIFICANTES E ADITIVOS,CARTÃO,49,AP,1,653.38,2024-06-08 00:00:00,06/2024
10004889,LUBRIFICANTES E ADITIVOS,FATURADO,10,MT,2,653.32,2024-06-01 00:00:00,06/2024
88,ELETRICA,OUTROS,88,AM,1,653.29,2024-06-07 00:00:00,06/2024
47000020,ELETRICA,FATURADO,47,RR,2,653.2,2024-06-04 00:00:00,06/2024
73,PNEU,CARTÃO,73,PA,2,653.1,2024-06-17 00:00:00,06/2024
60008308,ELETRICA,FATURADO,60,PA,1,653.1,2024-06-19 00:00:00,06/2024
60,AUTOPECAS,CARTÃO,60,PA,1,653.01,2024-06-06 00:00:00,06/2024
4,ELETRICA,OUTROS,4,MT,1,653,2024-07-03 00:00:00,07/2024
20,PNEU,CARTÃO,20,MT,2,653,2024-06-10 00:00:00,06/2024
20,PNEU,CARTÃO,20,MT,2,653,2024-06-20 00:00:00,06/2024
65,ELETRICA,OUTROS,65,PA,1,653,2024-06-03 00:00:00,06/2024
65,ELETRICA,OUTROS,65,PA,1,653,2024-07-05 00:00:00,07/2024
73,PNEU,CARTÃO,73,PA,1,653,2024-07-02 00:00:00,07/2024
79,PNEU,CARTÃO,79,AP,2,653,2024-06-15 00:00:00,06/2024
28026677,ELETRICA,FATURADO,44,AM,1,653,2024-06-25 00:00:00,06/2024
28026677,ELETRICA,FATURADO,44,AM,1,653,2024-06-28 00:00:00,06/2024
40010347,PNEU,OUTROS,49,AP,2,653,2024-07-06 00:00:00,07/2024
40011529,PNEU,FATURADO,76,AP,2,653,2024-07-09 00:00:00,07/2024
40101489,ELETRICA,FATURADO,21,MT,1,653,2024-06-04 00:00:00,06/2024
76000105,ELETRICA,OUTROS,57,PA,1,653,2024-06-10 00:00:00,06/2024
45000946,ELETRICA,CARTÃO,51,RR,1,652.97,2024-06-05 00:00:00,06/2024
28000412,ELETRICA,FATURADO,40,AP,1,652.9,2024-06-26 00:00:00,06/2024
32004982,ELETRICA,FATURADO,40,AP,1,652.9,2024-06-14 00:00:00,06/2024
32004982,ELETRICA,FATURADO,40,AP,1,652.9,2024-06-18 00:00:00,06/2024
32004982,ELETRICA,FATURADO,40,AP,1,652.9,2024-06-22 00:00:00,06/2024
28002332,PNEU,FATURADO,58,PA,1,652.85,2024-06-07 00:00:00,06/2024
28002332,PNEU,FATURADO,58,PA,1,652.85,2024-06-12 00:00:00,06/2024
39005195,LUBRIFICANTES E ADITIVOS,FATURADO,49,AP,24,652.8,2024-06-26 00:00:00,06/2024
81001392,PNEU,FATURADO,41,AM,2,652.8,2024-06-17 00:00:00,06/2024
84000112,LUBRIFICANTES E ADITIVOS,FATURADO,74,AM,24,652.8,2024-06-11 00:00:00,06/2024
84000112,LUBRIFICANTES E ADITIVOS,FATURADO,74,AM,24,652.8,2024-07-09 00:00:00,07/2024
12001043,ELETRICA,CARTÃO,12,MA,1,652.73,2024-07-09 00:00:00,07/2024
1,PNEU,DINHEIRO,1,MT,2,652.72,2024-06-24 00:00:00,06/2024
1013338,PNEU,PIX,1,MT,2,652.72,2024-06-24 00:00:00,06/2024
79,ELETRICA,OUTROS,79,AP,1,652.62,2024-06-10 00:00:00,06/2024
74001083,LUBRIFICANTES E ADITIVOS,FATURADO,60,PA,24,652.6,2024-07-01 00:00:00,07/2024
47003884,PNEU,FATURADO,51,RR,3,652.56,2024-07-01 00:00:00,07/2024
85000039,LUBRIFICANTES E ADITIVOS,PIX,24,AM,24,652.56,2024-06-24 00:00:00,06/2024
11,ELETRICA,OUTROS,11,MT,1,652.53,2024-07-01 00:00:00,07/2024
81001887,ELETRICA,FATURADO,9,AM,1,652.4,2024-06-24 00:00:00,06/2024
46,PNEU,CARTÃO,46,AP,2,652.28,2024-06-13 00:00:00,06/2024
3,PNEU,DINHEIRO,3,MT,2,652.26,2024-06-08 00:00:00,06/2024
45,PNEU,CARTÃO,45,RR,2,652.08,2024-06-27 00:00:00,06/2024
65004011,PNEU,FATURADO,65,PA,2,652.06,2024-06-25 00:00:00,06/2024
46000990,AUTOPECAS,FATURADO,46,AP,9,652.05,2024-06-19 00:00:00,06/2024
46,ELETRICA,OUTROS,46,AP,1,652.02,2024-06-12 00:00:00,06/2024
2,PNEU,CARTÃO,2,MT,2,652,2024-07-02 00:00:00,07/2024
10,ELETRICA,OUTROS,10,MT,1,652,2024-06-07 00:00:00,06/2024
21,PNEU,PIX,21,MT,2,652,2024-06-05 00:00:00,06/2024
35,PNEU,CARTÃO,35,RR,1,652,2024-07-05 00:00:00,07/2024
49,PNEU,CARTÃO,49,AP,1,652,2024-06-08 00:00:00,06/2024
49,PNEU,CARTÃO,49,AP,2,652,2024-06-04 00:00:00,06/2024
50,PNEU,PIX,50,MT,2,652,2024-06-08 00:00:00,06/2024
54,PNEU,DINHEIRO,54,RR,1,652,2024-06-10 00:00:00,06/2024
87,ELETRICA,OUTROS,87,AM,1,652,2024-06-05 00:00:00,06/2024
28007620,ELETRICA,CARTÃO,70,PA,1,652,2024-07-09 00:00:00,07/2024
62002017,ELETRICA,DINHEIRO,58,PA,1,652,2024-06-15 00:00:00,06/2024
65001391,ELETRICA,OUTROS,68,PA,1,652,2024-06-19 00:00:00,06/2024
72003111,PNEU,FATURADO,72,PA,2,652,2024-06-04 00:00:00,06/2024
93000612,PNEU,CARTÃO,84,MT,2,652,2024-07-05 00:00:00,07/2024
40,LUBRIFICANTES E ADITIVOS,PIX,40,AP,9,651.87,2024-07-08 00:00:00,07/2024
31039490,ELETRICA,FATURADO,31,AM,1,651.8,2024-06-19 00:00:00,06/2024
70002592,LUBRIFICANTES E ADITIVOS,FATURADO,69,PA,2,651.8,2024-07-04 00:00:00,07/2024
66801826,ELETRICA,OUTROS,66,PA,1,651.74,2024-06-28 00:00:00,06/2024
76400163,ELETRICA,FATURADO,92,AP,1,651.7,2024-06-08 00:00:00,06/2024
3,PNEU,PIX,3,MT,2,651.6,2024-06-11 00:00:00,06/2024
32,FILTRO,DEPOSITO,32,AM,1,651.54,2024-06-20 00:00:00,06/2024
92000207,LUBRIFICANTES E ADITIVOS,FATURADO,92,AP,24,651.53,2024-06-15 00:00:00,06/2024
12000491,PNEU,FATURADO,6,MA,2,651.5,2024-06-01 00:00:00,06/2024
78000301,LUBRIFICANTES E ADITIVOS,PIX,60,PA,12,651.48,2024-07-03 00:00:00,07/2024
32010684,ELETRICA,FATURADO,9,AM,1,651.45,2024-06-28 00:00:00,06/2024
17,ELETRICA,OUTROS,17,MT,1,651.41,2024-07-01 00:00:00,07/2024
55002376,LUBRIFICANTES E ADITIVOS,FATURADO,67,PA,1,651.39,2024-07-02 00:00:00,07/2024
58001946,ELETRICA,FATURADO,52,MT,1,651.3,2024-06-21 00:00:00,06/2024
11,PNEU,CARTÃO,11,MT,1,651.2,2024-06-28 00:00:00,06/2024
76401273,PNEU,FATURADO,49,AP,2,651.2,2024-06-12 00:00:00,06/2024
5,ELETRICA,OUTROS,5,MT,1,651.12,2024-06-20 00:00:00,06/2024
5,ELETRICA,OUTROS,5,MT,1,651.12,2024-06-28 00:00:00,06/2024
1005118,ELETRICA,CARTÃO,1,MT,1,651.12,2024-06-17 00:00:00,06/2024
45000946,ELETRICA,FATURADO,51,RR,1,651.05,2024-06-21 00:00:00,06/2024
12,ELETRICA,OUTROS,12,MA,1,651,2024-06-17 00:00:00,06/2024
14,PNEU,CARTÃO,14,MT,1,651,2024-06-24 00:00:00,06/2024
32,ELETRICA,OUTROS,32,AM,1,651,2024-06-01 00:00:00,06/2024
36,ELETRICA,OUTROS,36,AM,1,651,2024-06-26 00:00:00,06/2024
41,ELETRICA,OUTROS,41,AM,1,651,2024-06-27 00:00:00,06/2024
46,PNEU,CARTÃO,46,AP,2,651,2024-06-12 00:00:00,06/2024
82,ELETRICA,OUTROS,82,AM,1,651,2024-06-24 00:00:00,06/2024
42003637,PNEU,DEPOSITO,30,AM,4,651,2024-06-07 00:00:00,06/2024
66800861,PNEU,DINHEIRO,66,PA,2,651,2024-06-04 00:00:00,06/2024
90000442,LUBRIFICANTES E ADITIVOS,FATURADO,90,PA,1,650.99,2024-06-29 00:00:00,06/2024
37,ELETRICA,OUTROS,37,AM,1,650.94,2024-06-22 00:00:00,06/2024
93011335,AUTOPECAS,DEPOSITO,3,MT,1,650.94,2024-06-12 00:00:00,06/2024
37,LUBRIFICANTES E ADITIVOS,PIX,37,AM,24,650.88,2024-06-12 00:00:00,06/2024
49,PNEU,CARTÃO,49,AP,2,650.82,2024-06-04 00:00:00,06/2024
54,PNEU,CARTÃO,54,RR,2,650.62,2024-06-24 00:00:00,06/2024
33005481,LUBRIFICANTES E ADITIVOS,CARTÃO,81,AM,1,650.6,2024-07-02 00:00:00,07/2024
76000322,PNEU,CARTÃO,57,PA,1,650.59,2024-06-14 00:00:00,06/2024
32039378,LUBRIFICANTES E ADITIVOS,FATURADO,85,AM,2,650.58,2024-06-24 00:00:00,06/2024
5,PNEU,CARTÃO,5,MT,1,650.56,2024-06-28 00:00:00,06/2024
40105531,PNEU,OUTROS,5,MT,1,650.56,2024-06-19 00:00:00,06/2024
63012068,AUTOPECAS,FATURADO,97,MA,3,650.55,2024-06-10 00:00:00,06/2024
28023815,ELETRICA,PIX,55,PA,1,650.45,2024-06-27 00:00:00,06/2024
15,PNEU,CARTÃO,15,MA,2,650.42,2024-07-09 00:00:00,07/2024
18,PNEU,CARTÃO,18,AM,2,650.42,2024-06-21 00:00:00,06/2024
1010827,AUTOPECAS,DINHEIRO,2,MT,1,650.4,2024-06-27 00:00:00,06/2024
28003843,AUTOPECAS,FATURADO,18,AM,12,650.4,2024-07-03 00:00:00,07/2024
28021456,LUBRIFICANTES E ADITIVOS,FATURADO,15,MA,24,650.4,2024-06-22 00:00:00,06/2024
34004475,LUBRIFICANTES E ADITIVOS,FATURADO,31,AM,24,650.4,2024-06-14 00:00:00,06/2024
37,ELETRICA,CARTÃO,37,AM,1,650.32,2024-06-27 00:00:00,06/2024
28003500,PNEU,CARTÃO,38,AM,2,650.26,2024-06-07 00:00:00,06/2024
18,PNEU,CARTÃO,18,AM,2,650.2,2024-06-15 00:00:00,06/2024
6,PNEU,CARTÃO,6,MA,1,650.15,2024-07-09 00:00:00,07/2024
28017376,PNEU,PIX,24,AM,4,650.12,2024-06-28 00:00:00,06/2024
93007083,PNEU,FATURADO,3,MT,1,650.08,2024-06-17 00:00:00,06/2024
45,PNEU,CARTÃO,45,RR,2,650.04,2024-06-10 00:00:00,06/2024
32007830,LUBRIFICANTES E ADITIVOS,FATURADO,44,AM,2,650.04,2024-06-08 00:00:00,06/2024
20217825,PNEU,FATURADO,2,MT,3,650.01,2024-06-18 00:00:00,06/2024
28021316,ELETRICA,FATURADO,14,MT,3,650.01,2024-06-04 00:00:00,06/2024
2,PNEU,CARTÃO,2,MT,2,650,2024-06-08 00:00:00,06/2024
2,PNEU,CARTÃO,2,MT,2,650,2024-06-12 00:00:00,06/2024
4,PNEU,OUTROS,4,MT,1,650,2024-06-11 00:00:00,06/2024
5,PNEU,CARTÃO,5,MT,1,650,2024-06-12 00:00:00,06/2024
10,ELETRICA,OUTROS,10,MT,1,650,2024-06-11 00:00:00,06/2024
11,PNEU,DEPOSITO,11,MT,2,650,2024-06-26 00:00:00,06/2024
14,PNEU,CARTÃO,14,MT,2,650,2024-06-28 00:00:00,06/2024
15,PNEU,DINHEIRO,15,MA,1,650,2024-06-06 00:00:00,06/2024
31,LUBRIFICANTES E ADITIVOS,DEPOSITO,31,AM,24,650,2024-06-21 00:00:00,06/2024
32,PNEU,CARTÃO,32,AM,2,650,2024-06-01 00:00:00,06/2024
36,PNEU,PIX,36,AM,2,650,2024-06-01 00:00:00,06/2024
40,ELETRICA,DEPOSITO,40,AP,1,650,2024-06-14 00:00:00,06/2024
45,ELETRICA,CARTÃO,45,RR,1,650,2024-06-21 00:00:00,06/2024
49,AUTOPECAS,PIX,49,AP,1,650,2024-07-01 00:00:00,07/2024
49,PNEU,CARTÃO,49,AP,2,650,2024-07-03 00:00:00,07/2024
57,LUBRIFICANTES E ADITIVOS,CARTÃO,57,PA,12,650,2024-06-04 00:00:00,06/2024
58,PNEU,CARTÃO,58,PA,1,650,2024-06-29 00:00:00,06/2024
58,PNEU,CARTÃO,58,PA,2,650,2024-06-12 00:00:00,06/2024
58,PNEU,CARTÃO,58,PA,2,650,2024-06-19 00:00:00,06/2024
58,PNEU,CARTÃO,58,PA,2,650,2024-06-20 00:00:00,06/2024
58,PNEU,DEPOSITO,58,PA,1,650,2024-06-06 00:00:00,06/2024
58,PNEU,DINHEIRO,58,PA,1,650,2024-07-03 00:00:00,07/2024
58,PNEU,DINHEIRO,58,PA,2,650,2024-07-04 00:00:00,07/2024
59,ELETRICA,PIX,59,PA,1,650,2024-06-29 00:00:00,06/2024
59,PNEU,PIX,59,PA,1,650,2024-06-17 00:00:00,06/2024
63,ELETRICA,CARTÃO,63,PA,1,650,2024-06-15 00:00:00,06/2024
63,ELETRICA,DINHEIRO,63,PA,1,650,2024-07-02 00:00:00,07/2024
63,ELETRICA,OUTROS,63,PA,1,650,2024-06-08 00:00:00,06/2024
63,ELETRICA,OUTROS,63,PA,1,650,2024-06-12 00:00:00,06/2024
63,ELETRICA,OUTROS,63,PA,1,650,2024-06-18 00:00:00,06/2024
63,ELETRICA,OUTROS,63,PA,1,650,2024-06-24 00:00:00,06/2024
63,ELETRICA,OUTROS,63,PA,1,650,2024-07-04 00:00:00,07/2024
63,ELETRICA,OUTROS,63,PA,1,650,2024-07-06 00:00:00,07/2024
63,ELETRICA,PIX,63,PA,1,650,2024-06-18 00:00:00,06/2024
63,PNEU,CARTÃO,63,PA,1,650,2024-06-17 00:00:00,06/2024
63,PNEU,CARTÃO,63,PA,1,650,2024-06-26 00:00:00,06/2024
63,PNEU,CARTÃO,63,PA,2,650,2024-06-06 00:00:00,06/2024
63,PNEU,DINHEIRO,63,PA,1,650,2024-06-21 00:00:00,06/2024
63,PNEU,PIX,63,PA,1,650,2024-06-25 00:00:00,06/2024
66,ELETRICA,CARTÃO,66,PA,1,650,2024-06-11 00:00:00,06/2024
67,AUTOPECAS,CARTÃO,67,PA,1,650,2024-07-01 00:00:00,07/2024
68,PNEU,CARTÃO,68,PA,1,650,2024-06-24 00:00:00,06/2024
70,ELETRICA,CARTÃO,70,PA,1,650,2024-06-21 00:00:00,06/2024
70,PNEU,CARTÃO,70,PA,2,650,2024-06-27 00:00:00,06/2024
70,PNEU,CARTÃO,70,PA,2,650,2024-07-05 00:00:00,07/2024
70,PNEU,CARTÃO,70,PA,2,650,2024-07-06 00:00:00,07/2024
72,PNEU,CARTÃO,72,PA,1,650,2024-06-25 00:00:00,06/2024
79,AUTOPECAS,DINHEIRO,79,AP,1,650,2024-07-08 00:00:00,07/2024
84,PNEU,CARTÃO,84,MT,2,650,2024-06-17 00:00:00,06/2024
90,PNEU,CARTÃO,90,PA,2,650,2024-06-06 00:00:00,06/2024
1030455,ELETRICA,FATURADO,2,MT,1,650,2024-06-11 00:00:00,06/2024
14002198,PNEU,DEPOSITO,14,MT,2,650,2024-06-07 00:00:00,06/2024
20212268,ELETRICA,OUTROS,17,MT,1,650,2024-06-03 00:00:00,06/2024
28006101,PNEU,FATURADO,47,RR,1,650,2024-07-04 00:00:00,07/2024
28017787,PNEU,PIX,51,RR,4,650,2024-06-10 00:00:00,06/2024
28021568,ELETRICA,FATURADO,97,MA,1,650,2024-06-10 00:00:00,06/2024
28022524,ELETRICA,FATURADO,58,PA,1,650,2024-06-17 00:00:00,06/2024
28025375,AUTOPECAS,FATURADO,97,MA,1,650,2024-06-14 00:00:00,06/2024
28025375,AUTOPECAS,FATURADO,97,MA,1,650,2024-06-24 00:00:00,06/2024
37002547,LUBRIFICANTES E ADITIVOS,FATURADO,37,AM,2,650,2024-07-04 00:00:00,07/2024
37003511,PNEU,PIX,37,AM,4,650,2024-07-06 00:00:00,07/2024
39003078,PNEU,FATURADO,92,AP,2,650,2024-06-25 00:00:00,06/2024
40105531,PNEU,FATURADO,5,MT,1,650,2024-06-19 00:00:00,06/2024
43030865,LUBRIFICANTES E ADITIVOS,DEPOSITO,55,PA,2,650,2024-06-18 00:00:00,06/2024
47004651,ELETRICA,CARTÃO,51,RR,1,650,2024-06-24 00:00:00,06/2024
55003768,PNEU,DEPOSITO,60,PA,1,650,2024-06-28 00:00:00,06/2024
58009013,ELETRICA,FATURADO,58,PA,1,650,2024-06-27 00:00:00,06/2024
59602368,PNEU,FATURADO,5,MT,2,650,2024-06-28 00:00:00,06/2024
63010489,ELETRICA,FATURADO,63,PA,1,650,2024-07-04 00:00:00,07/2024
63013065,PNEU,PIX,63,PA,1,650,2024-06-11 00:00:00,06/2024
65000271,PNEU,FATURADO,14,MT,2,650,2024-06-04 00:00:00,06/2024
65001391,ELETRICA,FATURADO,65,PA,1,650,2024-06-22 00:00:00,06/2024
68002589,PNEU,DINHEIRO,73,PA,1,650,2024-06-18 00:00:00,06/2024
80000874,AUTOPECAS,PIX,54,RR,1,650,2024-06-25 00:00:00,06/2024
82001463,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,10,650,2024-06-20 00:00:00,06/2024
82001463,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,10,650,2024-07-02 00:00:00,07/2024
90000374,PNEU,DEPOSITO,90,PA,2,650,2024-06-12 00:00:00,06/2024
97001905,FILTRO,FATURADO,97,MA,5,650,2024-06-05 00:00:00,06/2024
80,ELETRICA,CARTÃO,80,MA,1,649.97,2024-06-07 00:00:00,06/2024
28011513,PNEU,CARTÃO,41,AM,4,649.96,2024-06-07 00:00:00,06/2024
24,LUBRIFICANTES E ADITIVOS,CARTÃO,24,AM,24,649.9,2024-06-13 00:00:00,06/2024
24,LUBRIFICANTES E ADITIVOS,CARTÃO,24,AM,24,649.9,2024-06-28 00:00:00,06/2024
53000079,LUBRIFICANTES E ADITIVOS,FATURADO,18,AM,24,649.9,2024-07-01 00:00:00,07/2024
39004713,LUBRIFICANTES E ADITIVOS,CARTÃO,49,AP,2,649.88,2024-06-08 00:00:00,06/2024
45004796,PNEU,FATURADO,51,RR,2,649.8,2024-07-09 00:00:00,07/2024
59001833,FILTRO,FATURADO,90,PA,5,649.8,2024-06-06 00:00:00,06/2024
11008704,LUBRIFICANTES E ADITIVOS,FATURADO,11,MT,24,649.68,2024-06-22 00:00:00,06/2024
59,PNEU,CARTÃO,59,PA,2,649.64,2024-06-03 00:00:00,06/2024
55000041,AUTOPECAS,FATURADO,60,PA,3,649.59,2024-06-27 00:00:00,06/2024
90000172,LUBRIFICANTES E ADITIVOS,FATURADO,90,PA,24,649.59,2024-07-09 00:00:00,07/2024
51003483,ELETRICA,FATURADO,5,MT,1,649.54,2024-06-12 00:00:00,06/2024
21,PNEU,CARTÃO,21,MT,2,649.4,2024-07-04 00:00:00,07/2024
65,PNEU,CARTÃO,65,PA,2,649.4,2024-07-09 00:00:00,07/2024
66,PNEU,CARTÃO,66,PA,2,649.4,2024-06-01 00:00:00,06/2024
32016038,LUBRIFICANTES E ADITIVOS,FATURADO,30,AM,1,649.4,2024-07-05 00:00:00,07/2024
40005766,ELETRICA,FATURADO,46,AP,1,649.4,2024-06-29 00:00:00,06/2024
73,PNEU,CARTÃO,73,PA,2,649.38,2024-06-12 00:00:00,06/2024
35012073,AUTOPECAS,FATURADO,35,RR,1,649.37,2024-07-08 00:00:00,07/2024
24,LUBRIFICANTES E ADITIVOS,CARTÃO,24,AM,24,649.3,2024-06-05 00:00:00,06/2024
24,LUBRIFICANTES E ADITIVOS,CARTÃO,24,AM,24,649.3,2024-06-28 00:00:00,06/2024
43,LUBRIFICANTES E ADITIVOS,CARTÃO,43,AM,24,649.3,2024-06-20 00:00:00,06/2024
43,LUBRIFICANTES E ADITIVOS,CARTÃO,43,AM,24,649.3,2024-07-06 00:00:00,07/2024
28000508,LUBRIFICANTES E ADITIVOS,FATURADO,31,AM,24,649.3,2024-07-03 00:00:00,07/2024
28007742,LUBRIFICANTES E ADITIVOS,FATURADO,32,AM,24,649.3,2024-06-22 00:00:00,06/2024
28013195,LUBRIFICANTES E ADITIVOS,FATURADO,37,AM,24,649.3,2024-06-10 00:00:00,06/2024
34005510,LUBRIFICANTES E ADITIVOS,FATURADO,83,AM,24,649.3,2024-06-20 00:00:00,06/2024
36016264,LUBRIFICANTES E ADITIVOS,FATURADO,36,AM,24,649.3,2024-07-08 00:00:00,07/2024
53000079,LUBRIFICANTES E ADITIVOS,FATURADO,18,AM,24,649.3,2024-06-21 00:00:00,06/2024
53006587,LUBRIFICANTES E ADITIVOS,FATURADO,43,AM,24,649.3,2024-06-07 00:00:00,06/2024
53011512,LUBRIFICANTES E ADITIVOS,FATURADO,18,AM,24,649.3,2024-07-02 00:00:00,07/2024
96,PNEU,PIX,96,RR,2,649.2,2024-06-14 00:00:00,06/2024
1911200,LUBRIFICANTES E ADITIVOS,FATURADO,89,AM,24,649.2,2024-07-04 00:00:00,07/2024
28003418,PNEU,FATURADO,32,AM,4,649.2,2024-06-21 00:00:00,06/2024
28008812,LUBRIFICANTES E ADITIVOS,FATURADO,89,AM,12,649.2,2024-06-19 00:00:00,06/2024
88000069,PNEU,OUTROS,31,AM,4,649.2,2024-07-04 00:00:00,07/2024
5,PNEU,CARTÃO,5,MT,2,649.14,2024-06-27 00:00:00,06/2024
53010905,ELETRICA,FATURADO,48,AM,1,649.09,2024-06-22 00:00:00,06/2024
5,PNEU,CARTÃO,5,MT,3,649.08,2024-06-04 00:00:00,06/2024
20,PNEU,PIX,20,MT,3,649.08,2024-06-04 00:00:00,06/2024
84,PNEU,DINHEIRO,84,MT,3,649.08,2024-06-19 00:00:00,06/2024
12,PNEU,CARTÃO,12,MA,2,649,2024-07-09 00:00:00,07/2024
49,PNEU,CARTÃO,49,AP,2,649,2024-06-29 00:00:00,06/2024
28013236,ELETRICA,FATURADO,38,AM,1,649,2024-06-19 00:00:00,06/2024
5185300,ELETRICA,FATURADO,10,MT,1,648.95,2024-06-13 00:00:00,06/2024
46,AUTOPECAS,CARTÃO,46,AP,1,648.91,2024-06-25 00:00:00,06/2024
76,PNEU,CARTÃO,76,AP,2,648.9,2024-06-28 00:00:00,06/2024
57000199,PNEU,FATURADO,57,PA,1,648.87,2024-06-13 00:00:00,06/2024
28000919,ELETRICA,FATURADO,60,PA,1,648.86,2024-06-14 00:00:00,06/2024
32008617,AUTOPECAS,FATURADO,32,AM,1,648.8,2024-06-05 00:00:00,06/2024
13,PNEU,CARTÃO,13,MA,2,648.78,2024-07-03 00:00:00,07/2024
13,PNEU,CARTÃO,13,MA,2,648.78,2024-07-05 00:00:00,07/2024
46004403,PNEU,OUTROS,46,AP,1,648.65,2024-06-26 00:00:00,06/2024
32037172,PNEU,FATURADO,81,AM,4,648.6,2024-06-26 00:00:00,06/2024
60003979,PNEU,FATURADO,34,AM,4,648.6,2024-06-21 00:00:00,06/2024
82000719,PNEU,FATURADO,82,AM,4,648.6,2024-06-28 00:00:00,06/2024
28001669,PNEU,FATURADO,5,MT,3,648.51,2024-06-26 00:00:00,06/2024
1001228,ELETRICA,DEPOSITO,4,MT,1,648.42,2024-06-18 00:00:00,06/2024
39000623,PNEU,OUTROS,49,AP,2,648.42,2024-06-11 00:00:00,06/2024
39002834,PNEU,OUTROS,92,AP,2,648.42,2024-07-03 00:00:00,07/2024
28024522,ELETRICA,FATURADO,97,MA,1,648.27,2024-06-03 00:00:00,06/2024
40010123,PNEU,CARTÃO,46,AP,2,648.22,2024-06-06 00:00:00,06/2024
30,PNEU,PIX,30,AM,2,648.14,2024-06-22 00:00:00,06/2024
28005381,ELETRICA,CARTÃO,69,PA,1,648.11,2024-06-05 00:00:00,06/2024
28023275,ELETRICA,FATURADO,12,MA,1,648.08,2024-06-24 00:00:00,06/2024
5,ELETRICA,CARTÃO,5,MT,1,648,2024-06-11 00:00:00,06/2024
15,PNEU,DINHEIRO,15,MA,2,648,2024-07-03 00:00:00,07/2024
45,ELETRICA,OUTROS,45,RR,1,648,2024-06-14 00:00:00,06/2024
46,PNEU,CARTÃO,46,AP,2,648,2024-06-05 00:00:00,06/2024
49,PNEU,CARTÃO,49,AP,2,648,2024-07-06 00:00:00,07/2024
49,PNEU,CARTÃO,49,AP,3,648,2024-06-28 00:00:00,06/2024
51,PNEU,CARTÃO,51,RR,2,648,2024-06-07 00:00:00,06/2024
70,ELETRICA,CARTÃO,70,PA,1,648,2024-07-03 00:00:00,07/2024
97,PNEU,DINHEIRO,97,MA,2,648,2024-06-28 00:00:00,06/2024
28005428,ELETRICA,DEPOSITO,66,PA,1,648,2024-07-05 00:00:00,07/2024
55002235,PNEU,FATURADO,55,PA,1,648,2024-07-04 00:00:00,07/2024
69004069,ELETRICA,FATURADO,66,PA,1,648,2024-07-02 00:00:00,07/2024
90001069,ELETRICA,FATURADO,90,PA,1,648,2024-06-13 00:00:00,06/2024
4,ELETRICA,OUTROS,4,MT,1,647.96,2024-07-09 00:00:00,07/2024
39012422,ELETRICA,FATURADO,76,AP,1,647.94,2024-06-10 00:00:00,06/2024
92,PNEU,CARTÃO,92,AP,2,647.92,2024-06-01 00:00:00,06/2024
28003065,ELETRICA,FATURADO,46,AP,1,647.8,2024-06-19 00:00:00,06/2024
76401595,ELETRICA,FATURADO,92,AP,1,647.8,2024-07-04 00:00:00,07/2024
32037415,LUBRIFICANTES E ADITIVOS,FATURADO,9,AM,24,647.76,2024-07-02 00:00:00,07/2024
